Company	Sentiment	spam	Relevant	Sentiment	Subject	Handle
PayPal_General	NEUTRAL	Y	N	neutral	"In this case, @AskPayPal botched a tweet and could have said â€œsets [its] own pricingâ€ù instead. â€˜It'sâ€™ means â€˜it isâ€™."	http://twitter.com/_grammar_/status/448807598402191362
PayPal_General	POSITIVE	N	Y	positive	"RT @LilKim: Thanks to you guys!! #lilkimblackfridaymixtape sold 113,000 copies in 28 hours which made me the #1 seller on paypal ever =) !!â€_"	http://twitter.com/_grandhotel/status/429812948761325569
PayPal_General	NEUTRAL	Y	N	neutral	Paypal Hot 100 kween.	http://twitter.com/_grandhotel/status/429813036262883328
PayPal_General	NEUTRAL	N	Y	negative	Fukk paypal western union so much easier	http://twitter.com/_GrandSlanger_/status/433845006697517056
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_Grant4/status/429999699396153344
PayPal_General	NEUTRAL	N	N	neutral	Everybody put $10 in my paypal account itâ€™s for a good cause	http://twitter.com/_Greatnesss/status/448925946234822656
PayPal_General	POSITIVE	Y	N	neutral	confess your love for me via paypal	http://twitter.com/_gregorygovin/status/448364183201906688
PayPal_General	NEUTRAL	N	N	neutral	RT @iCollectNudes: IF SEAHAWKS LOSE ILL PAYPAL EVERYONE THAT RETWEETS THIS $50 NOT PLAYIN B http://t.co/Ijan2IAxid	http://twitter.com/_Griffin_door/status/430129965040820224
PayPal_General	NEUTRAL	N	N	neutral	RT @samanthacarteel: #GRADEAPROMO :: 100K #TWITTER FOLLOWERS FOR 79.99USD  #PAYPAL PAYMENT :: @_GRIINDHOUSE <<	http://twitter.com/_GRIINDHOUSE/status/439845679779704832
PayPal_General	NEUTRAL	N	N	neutral	@samanthacarteel  #GRADEAPROMO :: 100K #TWITTER FOLLOWERS FOR 79.99USD  #PAYPAL PAYMENT :: @_GRIINDHOUSE << 100% REAL FOLLOWERS 48HOURS	http://twitter.com/_GRIINDHOUSE/status/439845855718539264
PayPal_General	NEGATIVE	N	Y	neutral	Paypal are the absolute bane of my existence	http://twitter.com/_GrimePrincess/status/438287782948405248
PayPal_General	NEUTRAL	N	N	neutral	we speak paypal and greendot fluently.	http://twitter.com/_Grinchy_/status/439203088268677120
PayPal_General	NEUTRAL	N	N	neutral	"RT @zxzcdx: IF THE SEATTLE SEAHAWKS DO NOT WIN THE SUPERBOWL TODAY, I WILL SEND EVERYONE WHO RETWEETS THIS $100 ON PAYPAL http://t.co/27vcfâ€_"	http://twitter.com/_GroovyChris/status/430125444520620032
PayPal_General	NEUTRAL	N	N	neutral	RT @Ann_Hari: Donations to #AliMustafa's family can be made thru OPIRG-York: paypal to opirg@yorku.ca or https://t.co/V3NKK4Hdc7 Specify thâ€_	http://twitter.com/_GTWA/status/443754614072963073
PayPal_General	NEUTRAL	N	N	neutral	RT @LILNTHEBASEDGOD: IF THE EAST LOSE ILL PAYPAL EVERBODY $10 !!!! RT THIS	http://twitter.com/_GUCCi_2Timez/status/435227104347963392
PayPal_General	NEUTRAL	N	N	neutral	RT @IamYoungGoldie: Cuban links for sale ! (Paypal)Dm Me Now !!! http://t.co/VcXU1jr7Pi	http://twitter.com/_Gue_gue_/status/443011449586454528
Google_Wallet	NEGATIVE				"why is buying a used car so sketchy...pretty sure I'm gettin scammed...anyone ever hear of a ""google wallet"""	http://twitter.com/_Guinzz/status/433627429140463617
Google_Wallet	NEUTRAL				@egan609 she says cause she works on an airline that she's rarely around and that google wallet has it in it's possession...somehow	http://twitter.com/_Guinzz/status/433631200440483840
Google_Wallet	POSITIVE				@stealyourbass yeah I mentioned I wanna see the car but she works on an airline and google wallet has the car in it's possession	http://twitter.com/_Guinzz/status/433631494083727360
PayPal_General	NEUTRAL	N	N	neutral	"I have (2) vip 3 day #WalkerStalkerCon #Chicago tickets for sale if anyone's interested let me know , PayPal only"	http://twitter.com/_GunnerWright/status/440269650597650432
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_gunsforhands/status/430079608122527744
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_gustavoy/status/430062021640351744
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_Guzzi/status/430009414599577600
PayPal_General	NEUTRAL	N	N	neutral	RT @FLOCKALAND: S/o to @PayPal	http://twitter.com/_gxxn/status/441081370035503104
PayPal_General	MIXED	N	Y	neutral	Really have to get a paypal account :/Never thought about it :DDidnt thought i would need 1/That anyone would consider buying it<3	http://twitter.com/_H_Art_/status/442017225630056448
PayPal_General	NEGATIVE	N	Y	neutral	So apparently you don't need a paypal account to get payed from other country's.. :/ #investigating #bankbusiness	http://twitter.com/_H_Art_/status/448481986525802496
PayPal_General	NEUTRAL	N	N	neutral	RT @iSteelersNation: If The Broncos win the SuperBowl I will send everyone who RETWEETS this 20$ via PayPal #SB48 #SuperBowl http://t.co/toâ€_	http://twitter.com/_h0llerr/status/430100276474040320
PayPal_General	NEUTRAL	N	Y	negative	@alice_marshall and ebay.. PayPal is a devil _Ÿ˜ˆ	http://twitter.com/_haayleey09/status/441272988936466433
PayPal_General	NEUTRAL	N	N	neutral	Paypal Checker : http://t.co/iYBvBUrbmU	http://twitter.com/_hacktivist/status/432493973832093696
PayPal_General	NEUTRAL	N	N	neutral	Paypal Checker http://t.co/4psIOVrfTZ	http://twitter.com/_hacktivist/status/432825219195994112
PayPal_General	POSITIVE	N	N	neutral	"@hyukarmpits yes, Emi told me your paypal already ^^"	http://twitter.com/_haengel/status/436087180604473345
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_HairJordan/status/430056865184354304
PayPal_General	NEGATIVE	N	N	neutral	RT @ShamarGotHoes: I tried to DM this Lightskin girl onetime and there was a PayPal payment before I had to DM her smh	http://twitter.com/_haitiangodess/status/434427505030991872
PayPal_General	NEUTRAL	N	N	neutral	RT @iCollectNudes: IF SEAHAWKS LOSE ILL PAYPAL EVERYONE THAT RETWEETS THIS $50 NOT PLAYIN B http://t.co/Ijan2IAxid	http://twitter.com/_halestorm__/status/430133931791249408
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_Hamlette/status/430053817322061825
PayPal_General	NEUTRAL	N	N	neutral	@ayusucks Ooooh! I could totally do that! I just need to do the paypal thing when I get home tonight T uT $5 Jun Kurosu headshot please?	http://twitter.com/_Hanazawas/status/430041565386788864
PayPal_General	NEUTRAL	N	N	neutral	@ayusucks what's your paypal email?	http://twitter.com/_Hanazawas/status/430089333953925120
PayPal_General	NEUTRAL	N	N	neutral	RT @RiseTourneys: PS3 4v4 At 7:45 EST! 95% PayoutSend the Money to koalaglides@yahoo.com put Roster and Team Name in Paypal Message.Fee Fâ€_	http://twitter.com/_handsometommy/status/429747948847513601
PayPal_General	NEGATIVE	N	Y	neutral	She probs messages everyone. A con to hack your PayPal	http://twitter.com/_hannah_00/status/441709787068526593
PayPal_General	NEGATIVE	N	Y	negative	"Dear @PayPal, you ruined my birthday surprise for @ReggiBeasley. Please come up with a solution. I can no longer surprise w/online orders!"	http://twitter.com/_hannahbeasley/status/447871120981495808
PayPal_General	NEGATIVE	N	Y	negative	@MarketingMusing yeah not cool... No way to change the email address associated with my @paypal account. :(	http://twitter.com/_hannahbeasley/status/447876899478315009
PayPal_General	POSITIVE	N	Y	neutral	@AskPayPal Thx for quick response- will adjust settings. Is PP be interested in guest hosting #mobilechat w/@redeapp? http://t.co/yAvhhPvQGJ	http://twitter.com/_hannahbeasley/status/448093453424291840
PayPal_General	NEUTRAL	N	Y	neutral	@AskPayPal We would love to hear whatâ€™s on the horizon for mobile payments!	http://twitter.com/_hannahbeasley/status/448093533140832258
PayPal_General	NEUTRAL	N	Y	positive	"@AskPayPal Awesome, thanks so much!"	http://twitter.com/_hannahbeasley/status/448252029862158336
PayPal_General	NEUTRAL	N	Y	negative	My nans mouthing off the PayPal people on the phone:L	http://twitter.com/_HannahBrannan/status/437979546584117248
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_hannahjonesss/status/430126710869463040
PayPal_General	POSITIVE	N	Y	negative	Also when is PayPal going to give me my money? I can't wait 21 days	http://twitter.com/_HannahWelsh/status/435460414215041024
Apple_Passbook	NEUTRAL				RT @iPhoneTeam: Burger King will now allow people to order food thru the passbook app.	http://twitter.com/_hannnnerz/status/446287073046446080
PayPal_General	POSITIVE	N	N	neutral	RT @DarkWorksDWELLC: Please contribute your love and appreciation with your financial donations via PayPal at: https://t.co/qbepOnQsbR httâ€_	http://twitter.com/_haqamkecik/status/447177030925180928
PayPal_General	NEGATIVE	Y	N	neutral	RT @MinajFrenzy: Lmfaooo _Ÿ˜ªRT @NickiTMRockstar: :((( â€œ@BoojieGangHoe: Who fucked that paypal p*ssy tho????â€ù	http://twitter.com/_HarajukuBeauty/status/433801767059718144
PayPal_General	NEUTRAL	N	N	neutral	RT @FormerRuseKudd: $100 Paypal giveaway! RT to enter must be following me! http://t.co/IbCmjplegA	http://twitter.com/_Haren_/status/447195394837975040
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_HarleeDanielle/status/430153718592704513
PayPal_General	NEUTRAL	N	N	negative	"@GFNCLOTHING I've gone onto the paypal website due to paying with a credit card, but it won't let me finish of the order"	http://twitter.com/_Harrisonyee/status/443120419831562241
PayPal_General	NEGATIVE	N	Y	negative	"RT @YourAnonNews: Ebay & Paypal hacked by Syrian Electronic Army, ""For denying Syrian citizens the ability to purchase online products"" httâ€_"	http://twitter.com/_Hashtronaut_/status/429772229065203712
PayPal_General	NEUTRAL	N	N	negative	http://t.co/LpaaPC8m8o wow if i had money in my paypal i would donate but dam u got a kem on your first game thats good bro keep it up !!!	http://twitter.com/_HayesMen/status/436542806480678912
PayPal_General	NEGATIVE	N	N	neutral	@BijouledGlamour sorry I gave you the wrong e-mail address I forgot my paypal is registered with my old 1. It's  guesswho111@hotmail.co.uk	http://twitter.com/_hayleymac_/status/436622878424174594
PayPal_General	NEUTRAL	N	N	neutral	RT @iCollectNudes: IF SEAHAWKS LOSE ILL PAYPAL EVERYONE THAT RETWEETS THIS $50 NOT PLAYIN B http://t.co/Ijan2IAxid	http://twitter.com/_HAYZEUS/status/430142583453777920
PayPal_General	NEUTRAL	N	N	neutral	RT @ItsOnly1AM: You don't Need a PayPal account I'll send you the link you can have money mailed or if you have an account transferred over	http://twitter.com/_hazegawd/status/442407061499183104
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_HazzaaStyless/status/430161816472133632
PayPal_General	NEGATIVE	N	Y	negative	@nardiebefly I'm pissed off @ paypal. I can't order my weave _Ÿ˜_ #blackgirlproblems	http://twitter.com/_heavenl_y/status/432005066514784256
PayPal_General	NEUTRAL	Y	N	neutral	S/o to them paypal hustlers	http://twitter.com/_HectorNash/status/443976994058162176
PayPal_General	NEUTRAL	N	N	neutral	@Amanda_AHulwa cause my credit card doesn't have Paypal ;-;	http://twitter.com/_heekitty/status/443400581630423040
PayPal_General	NEUTRAL	N	N	neutral	"RT @almarlatour: America: meet Alibaba -- a mix of http://t.co/By33iUfmPS, eBay, PayPal, with a dash of Google thrown in http://t.co/qz6LXVâ€_"	http://twitter.com/_HeisenBill_/status/445396714271571968
PayPal_General	NEUTRAL	N	N	neutral	Is it really that hard to send money to someone's paypal? _Ÿ˜‘_Ÿ˜’	http://twitter.com/_HeleneSings/status/439767626135240704
PayPal_General	NEUTRAL	N	N	neutral	RT @iSteelersNation: If The Broncos win the SuperBowl I will send everyone who RETWEETS this 20$ via PayPal #SB48 #SuperBowl http://t.co/toâ€_	http://twitter.com/_hello_joe/status/430107173272559616
PayPal_General	NEUTRAL	N	N	neutral	@The_Ohscar would if I get scammed .. He said he would put it in my paypal	http://twitter.com/_hellojulie/status/433822503505371136
PayPal_General	NEUTRAL	N	N	neutral	"RT @DEULLEIM: RT/ Miss Gladys Mae H***** who made paypal payment on 25th Feb for Sandeul Photobook, please contact me regarding EMS cost isâ€_"	http://twitter.com/_helloJY/status/439232854774386688
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_hellokittybad/status/430063054340882432
PayPal_General	NEUTRAL	N	N	neutral	RT @miguelgotkicks: Brand new iPhone 5S100$ MUST BE PAYPAL READY http://t.co/KGSJKrLR3k	http://twitter.com/_HelloMyKitty/status/443977380076339200
PayPal_General	NEUTRAL	N	Y	negative	@idkmxchael report their ass open a claim or something idk wat website your using it happened to me in ebay i used paypal and didnt send me	http://twitter.com/_Hemmo5SOS/status/448926552927920130
PayPal_General	NEUTRAL	N	N	neutral	RT @JOEY_SKRILLA_: If you have paypal and wanna know the app I use DM me.  Prices are negotiable.	http://twitter.com/_HennyBlanca/status/444525500258848768
PayPal_General	NEGATIVE	N	N	neutral	& i Only have 2 sumtin in my paypal account _Ÿ˜” ... Smh.	http://twitter.com/_Herbsoul/status/444238753344028672
PayPal_General	NEUTRAL	N	N	neutral	Paypal me $5 if you want the link	http://twitter.com/_HerbSpice/status/430813896643837952
PayPal_General	NEUTRAL	N	N	neutral	@A1_Playa Aye let me use your paypal && buy me a phone case... pwez	http://twitter.com/_HereForever/status/434067117457948672
PayPal_General	NEGATIVE	N	N	negative	Taylor's buying xbox bullshit with my paypal account because he's a little shit	http://twitter.com/_herpderp/status/436639595216662528
PayPal_General	NEGATIVE	N	N	negative	My nephew keeps buying shit on his xbox account with my paypal account and it's pissin me off	http://twitter.com/_herpderp/status/440986127931944960
PayPal_General	POSITIVE	N	N	neutral	LOL my nephew is now asking me to buy xbox games off my paypal account. Asking me on snapchat ahahaha	http://twitter.com/_herpderp/status/444218408477802496
PayPal_General	NEUTRAL	N	N	neutral	"RT @btwprod: If you enjoy jazz, classical, R & B or blues, You will love '400 Years Remembered'. Order directly by PayPal to btwprod@yahoo.â€_"	http://twitter.com/_hesmyweakness/status/431494893975113728
PayPal_General	NEUTRAL	Y	N	neutral	PayPal is your paying... palâ€_ _Ÿ˜±	http://twitter.com/_HeyLau/status/437581644636360704
PayPal_General	NEGATIVE	N	Y	negative	PayPal is pissing me off _Ÿ˜’	http://twitter.com/_heymscarter/status/441301042106351618
Google_Wallet	POSITIVE				"Check it ouuuuut, got my google wallet card in the mail! Don't know why I'm so excited about this butâ€_ http://t.co/9CTkIsU2NS"	http://twitter.com/_heyysamanthaa/status/434823382899511296
Google_Wallet	POSITIVE				"Got my google wallet card in the mail today! Pretty excited about it If you ask me, hahaha"	http://twitter.com/_heyysamanthaa/status/434824478884134912
PayPal_General	NEUTRAL	N	N	neutral	"RT @waffleshire: ""I wanna lose 50 pounds""so do you wanna do this through paypal or"	http://twitter.com/_hhhuangxinn/status/436641204084559872
PayPal_General	NEGATIVE	N	Y	negative	Paypals confusing	http://twitter.com/_hiangie/status/430406405263478785
PayPal_General	NEUTRAL	N	N	neutral	RT @MastaTwiggy: All I want for vday is PayPal $$$	http://twitter.com/_High_Rollin/status/434514574659059712
PayPal_General	NEUTRAL	N	N	neutral	RT @get_resaca: @_highCUB paypal please	http://twitter.com/_highCUB/status/435510542477062146
PayPal_General	NEGATIVE	Y	N	negative	RT @gucci10I7: yall niggas paying hoes yeen even met via paypal lol wat kinda fuck niggas r yall bruh	http://twitter.com/_highdecks/status/445984217860952064
PayPal_General	NEUTRAL	N	N	negative	RT @macktology101: Bitch don't just jump in my DMs..I'm at 1k you better set up an appointment or send money to my paypal	http://twitter.com/_HighImMaria/status/440380550281302016
PayPal_General	NEUTRAL	N	Y	neutral	SHOP NOW OPEN! we will be adding new items weekly from the Supreme spring/summer collection. PayPalâ€_ http://t.co/4GNYwORz9u	http://twitter.com/_HighStreetShop/status/440139582907371520
PayPal_General	NEUTRAL	N	N	neutral	"RT @waffleshire: ""I wanna lose 50 pounds""so do you wanna do this through paypal or"	http://twitter.com/_highwaistswift/status/436639022568714240
PayPal_General	POSITIVE	N	N	neutral	RT @CYBERGOTHGlRL: confess your love for me via paypal	http://twitter.com/_hiiiii042/status/434377439301885952
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_HiiiPowwer/status/430124789412270080
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_hilfiger_nigga/status/430059432253607936
PayPal_General	NEUTRAL	N	N	neutral	"RT @sxdboyz: I got $20 in my Paypal, so RETWEET this for a chance win a pair of HUF SOCKS off of KARMALOOP! MUST BE FOLLOWING ME http://tâ€_"	http://twitter.com/_hilsters/status/447545892665438208
PayPal_General	NEGATIVE	N	N	negative	I forgot my moms paypal account :(	http://twitter.com/_HiMario/status/436204326172651520
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_HiMyNameIsJH_/status/430058132115439617
PayPal_General	NEUTRAL	N	N	neutral	"RT @zxzcdx: IF THE SEATTLE SEAHAWKS DO NOT WIN THE SUPERBOWL TODAY, I WILL SEND EVERYONE WHO RETWEETS THIS $100 ON PAYPAL http://t.co/27vcfâ€_"	http://twitter.com/_HIPSTA_PL3ASE/status/430132695964741633
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_HisProYourCon/status/430113506667802625
PayPal_General	NEUTRAL	N	N	neutral	"RT @zxzcdx: IF THE SEATTLE SEAHAWKS DO NOT WIN THE SUPERBOWL TODAY, I WILL SEND EVERYONE WHO RETWEETS THIS $100 ON PAYPAL http://t.co/27vcfâ€_"	http://twitter.com/_hiyaguys/status/430118835963052032
PayPal_General	NEUTRAL	N	N	neutral	@2livephew #Twittershake I'll be expecting a dub in my paypal soon after.	http://twitter.com/_HNIB/status/446312843194163200
PayPal_General	NEUTRAL	N	Y	negative	Paypal has started banning accounts selling anything Bitcoin-related http://t.co/neiO25Kshb	http://twitter.com/_hnyc/status/430891751453519872
PayPal_General	NEUTRAL	N	Y	neutral	"Poll: What impact do payment fees (Credit Card, Paypal) have on your margin? http://t.co/SeQrMWLSHT"	http://twitter.com/_hnyc/status/435527596051542016
PayPal_General	NEGATIVE	N	Y	neutral	New PayPal scam to trick people into future pre-approved payments http://t.co/I86IL2Kb0L	http://twitter.com/_hnyc/status/437584694977507328
PayPal_General	NEUTRAL	N	Y	neutral	Short-term Profit Taking vs. Long-term Value Creation: The Future of PayPal http://t.co/GmZcx8eZB1	http://twitter.com/_hnyc/status/441327351532892160
PayPal_General	NEUTRAL	N	Y	neutral	New Paypal US Homepage http://t.co/YI7rq93Dm8	http://twitter.com/_hnyc/status/442303874289119232
PayPal_General	NEUTRAL	Y	N	neutral	RT @Abdiirahman23: â€œ@_hodosa: _Ÿ’—_Ÿ‘_ http://t.co/8iQTsHyrSjâ€ù< If you get her digits I'll PayPal you 1k	http://twitter.com/_hodosa/status/434810926320320512
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_Hoes_N_Retros_/status/430060304039309312
PayPal_General	NEUTRAL	N	Y	negative	"Paypal cant show me love at all, always putting my accounts on hold"	http://twitter.com/_HoeZay/status/437707328448495616
PayPal_General	NEGATIVE	N	Y	negative	PayPal are making me so angry right now! _Ÿ˜ _Ÿ˜ 	http://twitter.com/_hollywalkerx/status/445996154892091393
PayPal_General	NEUTRAL	N	Y	neutral	RT @PayPalDev: CodeTogether provides a platform to easily organize or sponsor a hackathon or create teams at the event itself. #battlehack	http://twitter.com/_Homapm/status/437672799143223296
PayPal_General	NEUTRAL	N	N	neutral	RT @BradNGCS: nicole sent me a dollar on paypal and it came from email 6methsaday@gmail.com	http://twitter.com/_homogay/status/429546330692653056
PayPal_General	NEGATIVE	N	N	neutral	@asecondglance cool paypal it to 6methsaday@gmail.com and yes i am ashamed	http://twitter.com/_homogay/status/433038606911807488
PayPal_General	POSITIVE	N	N	neutral	25% Off iTunes!! :-) https://t.co/ChuEipDM18 thanx @PayPal	http://twitter.com/_homosapiens/status/446962634240565248
PayPal_General	NEUTRAL	N	Y	negative	RT @Run2Reign: All these things I've ordered have not come. I'm talking December and early January orders. All through paypal. Who is this â€_	http://twitter.com/_HoneyyCakes/status/430524336273760256
