Company	Sentiment	spam	Relevant	Sentiment	Subject	Handle
PayPal_General	NEUTRAL	N	Y	neutral	Add shipping and Paypal Fee's ! RT please! @mrFOAMERSIMPSON @Dont_Jumpman @BackPackJimmy @Deftronic @FoamWright http://t.co/nYt3fTMywZ	http://twitter.com/_blessedsole/status/437372892091670528
PayPal_General	NEUTRAL	N	Y	neutral	"paypal + cc checker gw bro , private nih , server kuat http://t.co/1496ecWBxH"	http://twitter.com/_blockeeD/status/446784211996143617
PayPal_General	NEUTRAL	N	Y	neutral	RT @ZacharyLevi: â€œ@robertmcnaught: can you still donate to the #NerdHQ crowdfund if you donâ€™t have Paypal?â€ùThereâ€™ll definitely be other paâ€_	http://twitter.com/_blondecyrus/status/440633782362963968
PayPal_General	NEUTRAL	N	N	neutral	@JavonWarner paypal	http://twitter.com/_BlurGaming/status/443684633373208577
PayPal_General	NEUTRAL	N	Y	neutral	RT @BlurRelentless: 1v1 $5 entry. Send gts with payment. Starts @ 4+ teams. Paypal in bio	http://twitter.com/_BlurGaming/status/443977229165273088
PayPal_General	NEUTRAL	Y	Y	neutral	RT @BLUR_Rehab: @BLUR_Rehab 2v2 1nD  $4 entry  starts at 6+ teams PayPal in BIO  GT's in payment@QuickestRT @Bravo_Tourneys @XpuLRTs	http://twitter.com/_BlurGaming/status/444595820185141249
PayPal_General	NEGATIVE	N	Y	negative	Lol @ImTriKz has 100k followers and still tried to scam my paypal info... Fucking people these days... http://t.co/fmCB6HYHe8	http://twitter.com/_BlurGaming/status/446475134879031296
PayPal_General	NEGATIVE	Y	N	neutral	@BeAmazedTrickz @MutinyGod @RTGamers_ @CodRts24_7 @ShawnAbner @KingBabyKong @GalaxyTourneys he tried to scam my paypal info off of me... Lol	http://twitter.com/_BlurGaming/status/446475866571149313
PayPal_General	NEUTRAL	N	Y	negative	@ImTriKz @IamRejectz @BeAmazedTrickz it looks as though you have alot of people backing you yet you tried to steal my paypal info.	http://twitter.com/_BlurGaming/status/446480189904523266
PayPal_General	POSITIVE	N	Y	neutral	@BeAmazedTrickz @ImTriKz @IamRejectz thats why he tried to take my paypal? You make sense :)	http://twitter.com/_BlurGaming/status/446481684578304001
PayPal_General	NEGATIVE	N	Y	negative	@MutinyGod i got which ever kid who scammed you to post on the paypal thing. He said he refunded you.	http://twitter.com/_BlurGaming/status/446743121032773632
PayPal_General	NEGATIVE	N	Y	negative	RT @0xabad1dea: I have no idea if this is a well-orchestrated hoax or a legendary paypal legal disaster in the making: @princessthotâ€™s timeâ€_	http://twitter.com/_BluShine/status/442600204316192768
PayPal_General	NEGATIVE	N	Y	negative	@C418 actually seems to be a very clever scam to collect PayPal accounts.	http://twitter.com/_BluShine/status/442601471964893184
PayPal_General	NEUTRAL	N	N	neutral	"RT @zxzcdx: IF THE SEATTLE SEAHAWKS DO NOT WIN THE SUPERBOWL TODAY, I WILL SEND EVERYONE WHO RETWEETS THIS $100 ON PAYPAL http://t.co/27vcfâ€_"	http://twitter.com/_blvcks0ciety/status/430140142444371968
PayPal_General	NEUTRAL	N	N	neutral	"@nataliep17_ @xoIsabella I paid $50 for it but I'll let it go for $40, since I'm in SD I would prefer if you could PayPal the money to me"	http://twitter.com/_bmendoza/status/438839398117814272
PayPal_General	POSITIVE	N	N	neutral	@xoIsabella thanks! You can just give the person the email that's linked to the paypal & on the website there's an option that says	http://twitter.com/_bmendoza/status/438879220530282496
PayPal_General	NEUTRAL	N	N	neutral	@xoIsabella or if you have her paypal email you can request it from her	http://twitter.com/_bmendoza/status/438879845192171520
PayPal_General	NEUTRAL	N	N	neutral	@bkraft25 and PayPal!	http://twitter.com/_BMF12/status/442011747897970689
PayPal_General	NEUTRAL	N	N	neutral	RT @Og_Sabb: You niggas can't use paypal all y'all life	http://twitter.com/_BMONEYY_/status/431631306867224576
PayPal_General	NEUTRAL	N	N	neutral	RT @miguelgotkicks: I got KD6 illusions for sale 130$ or best offer I got 5 sizes left MUST BE PAYPAL READY http://t.co/aPixcxYEAu	http://twitter.com/_BobbieMitchell/status/446469525459206144
PayPal_General	NEUTRAL	N	N	neutral	RT @iCollectNudes: IF SEAHAWKS LOSE ILL PAYPAL EVERYONE THAT RETWEETS THIS $50 NOT PLAYIN B http://t.co/Ijan2IAxid	http://twitter.com/_bobbychandler/status/430136516002975744
PayPal_General	POSITIVE	N	N	neutral	@AirJerryKunZe god dam it lol well we could do like email or something or paypal lmao	http://twitter.com/_BobbyValentino/status/442001513729126400
PayPal_General	NEUTRAL	N	Y	neutral	@Airbnb @PayPal Evening chaps. I'm tweeting on behalf of a woman I'm staying with through airbnb who doesn't have twitter. She sent (cont.)	http://twitter.com/_bobeto_/status/448599703559892992
PayPal_General	NEUTRAL	N	Y	positive	@Airbnb @PayPal to both of you but didn't get a reply so I suggested contacting you on here because sometimes twitter is quicker. (cont.)	http://twitter.com/_bobeto_/status/448599875476029443
PayPal_General	NEUTRAL	N	Y	neutral	@Airbnb @PayPal The money I'm paying her has left my account but hasn't reached her yet: it appears to be lost somewhere in your cyberspaces	http://twitter.com/_bobeto_/status/448600157211602944
PayPal_General	NEUTRAL	N	Y	negative	@Airbnb @PayPal Could either/both of you provide the name of someone who she/we can contact directly to speed this process up a bit? Cheers	http://twitter.com/_bobeto_/status/448600536242454528
PayPal_General	NEGATIVE	N	Y	negative	@MartinSLewis Problems with @PayPalUK this morning. Account holders are unable to withdraw money to their bank account. No word from PayPal	http://twitter.com/_Boho_Mama/status/434266835639214080
PayPal_General	NEGATIVE	N	Y	negative	PayPal President's credit card hacked for shopping spree http://t.co/pQ0dAWy2ed via @usatoday	http://twitter.com/_Bonga/status/433262144042176512
PayPal_General	NEUTRAL	N	N	neutral	"Enter to win a $10 Amazon Gift Card, $10 in Paypal Cash or a Book of Choice #GiveawayHop @toobusyreading http://t.co/HACfItF2zn"	http://twitter.com/_booksniffer/status/442306251196608514
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_boooooogie_/status/430065955331264513
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_borntomodel/status/430166548658282496
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_BornWinner_/status/430085284093788160
PayPal_General	NEUTRAL	Y	N	neutral	#PayPalMaÄŸdurlarÄ±TakipleÅŸiyor fsdfdsfs	http://twitter.com/_bosbardak/status/448846189845159936
PayPal_General	NEUTRAL	Y	N	neutral	#PayPalMaÄŸdurlarÄ±TakipleÅŸiyor fdfsdfgfgn	http://twitter.com/_bosbardak/status/448846212930629632
PayPal_General	NEUTRAL	Y	N	neutral	#PayPalMaÄŸdurlarÄ±TakipleÅŸiyor gdfgddfgdfg	http://twitter.com/_bosbardak/status/448846233335894016
PayPal_General	NEUTRAL	Y	N	neutral	#PayPalMaÄŸdurlarÄ±TakipleÅŸiyor dsfsfsfsfs	http://twitter.com/_bosbardak/status/448846252780687360
PayPal_General	NEUTRAL	N	N	neutral	"RT @zxzcdx: IF THE SEATTLE SEAHAWKS DO NOT WIN THE SUPERBOWL TODAY, I WILL SEND EVERYONE WHO RETWEETS THIS $100 ON PAYPAL http://t.co/27vcfâ€_"	http://twitter.com/_Bottle_POP/status/430077745058443264
PayPal_General	NEUTRAL	N	N	neutral	RT @iCollectNudes: IF SEAHAWKS LOSE ILL PAYPAL EVERYONE THAT RETWEETS THIS $50 NOT PLAYIN B http://t.co/Ijan2IAxid	http://twitter.com/_BowTiesss/status/430130821131812864
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_boylegend/status/430072647360450560
PayPal_General	NEUTRAL	N	N	neutral	RT @iCollectNudes: IF SEAHAWKS LOSE ILL PAYPAL EVERYONE THAT RETWEETS THIS $50 NOT PLAYIN B http://t.co/Ijan2IAxid	http://twitter.com/_BOZINATOR/status/430127503798452224
PayPal_General	NEUTRAL	N	N	neutral	@danross1234 fair play mate I was gonna buy one on Friday but I'll get them off you.. You take paypal	http://twitter.com/_bradarnold/status/433346845494894592
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_bRaMeR_/status/430091125597405184
PayPal_General	NEUTRAL	N	N	neutral	@suppadoopa @andyscout @djdmob look what i just bought with my 4$ leftovers from paypal (free shipping) http://t.co/S1TPgCoNwG	http://twitter.com/_brandNEWdays/status/438687715941687296
PayPal_General	NEUTRAL	N	N	neutral	"@clairegodboltx @lukejackson96 you can pay by credit/debit card, or even PayPal"	http://twitter.com/_BrandonKnight/status/436250250656120834
PayPal_General	NEUTRAL	N	N	neutral	RT @_MIAMIMONSTER: JUST GOT INTO MY DADS PAYPAL FIRST 20K TO RT THIS WILL GET $500 EACH!! (Must be following) http://t.co/kKtdFQSfXt	http://twitter.com/_brandonprieto/status/447241881899270144
PayPal_General	NEUTRAL	N	N	neutral	RT @iCollectNudes: IF SEAHAWKS LOSE ILL PAYPAL EVERYONE THAT RETWEETS THIS $50 NOT PLAYIN B http://t.co/Ijan2IAxid	http://twitter.com/_brandooonn/status/430142357023887360
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_branfrank/status/430008461330743296
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_Bransom/status/430062647359205377
PayPal_General	NEUTRAL	N	Y	negative	"@TACTIIC You know you're going to get flagged by paypal, right? If you're really gonna do this, you should contact them beforehand."	http://twitter.com/_BrantM/status/441670285201125376
PayPal_General	NEUTRAL	N	N	neutral	RT @Shockuhfy: Can anyone send me $4 paypal so i can play in the @DaiIyTournament 2v2 1nD?	http://twitter.com/_BRated/status/440299822478671872
PayPal_General	POSITIVE	N	N	neutral	RT @StayGoldTourney: anyone have a gold trial on them!? ill paypal a dollar and a shoutout lol	http://twitter.com/_BRated/status/442855759487852544
PayPal_General	NEUTRAL	N	N	neutral	So can you pls paypal me 20 ;_; I wanna get a pizzzza. @Anger_Biscuits	http://twitter.com/_BRated/status/448532787084001280
PayPal_General	POSITIVE	N	N	neutral	Someone PayPal me 20$ I wanna order a pizza will pay you back ;_;	http://twitter.com/_BRated/status/448533255289966592
PayPal_General	NEUTRAL	N	N	neutral	@ChinoPIs 20$ paypal	http://twitter.com/_BRated/status/448604345630617600
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_BraxtonNOTony/status/430063504318398465
PayPal_General	NEUTRAL	Y	N	neutral	@SamDartmouth5 paypal	http://twitter.com/_Brazzers_/status/432623315740794880
PayPal_General	NEUTRAL	N	Y	neutral	@SamDartmouth5 think theres something on your paypal account that let's you transfer it to your bank	http://twitter.com/_Brazzers_/status/432623858789920769
PayPal_General	NEUTRAL	N	Y	neutral	paypal is sending me emails to review my purchases from 2013 I don't want to review my online shopping addiction	http://twitter.com/_breath_in_/status/431269893720535040
PayPal_General	NEUTRAL	N	N	neutral	"RT @tysofly: RT @zxzcdx: IF THE SEAHAWKS DO NOT WIN THE SUPERBOWL TODAY, I WILL SEND EVERYONE WHO RETWEETS THIS $100 ON PAYPAL http://t.co/â€_"	http://twitter.com/_Breeeeeezyy/status/430112902444351488
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_Breezeeee/status/430077379659431936
PayPal_General	NEGATIVE	N	Y	negative	Stupid eBay. Stupid PayPal. Stupid wallet.	http://twitter.com/_brenddaa/status/433500863340883970
PayPal_General	NEUTRAL	N	Y	negative	Who the hell uses PayPal anyway???	http://twitter.com/_brenddaa/status/433500925856976896
PayPal_General	NEUTRAL	N	N	neutral	@OfficialMgh: Anyone want to buy Madden NFL 25 on PS4 (digital copy)?I'm selling one for just Â£30 via PayPal.	http://twitter.com/_brennen97/status/441915646838702081
PayPal_General	NEUTRAL	N	Y	negative	@ASTROGaming I had this before I logged into paypal...then the discount didn't appear? did I get the discount or no? http://t.co/KvnUacCt7b	http://twitter.com/_BrexXx/status/438467341081247744
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_Breyonnia/status/430027008656297984
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_BriAhhNuhh/status/430040341366845440
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_briangil/status/430088846710034433
PayPal_General	NEUTRAL	N	N	neutral	"RT @zxzcdx: IF THE SEATTLE SEAHAWKS DO NOT WIN THE SUPERBOWL TODAY, I WILL SEND EVERYONE WHO RETWEETS THIS $100 ON PAYPAL http://t.co/27vcfâ€_"	http://twitter.com/_BrianWin/status/430114366881406976
PayPal_General	NEUTRAL	N	Y	neutral	@YikesTheZero - hope you're well. FYI the $ I paid via PayPal for 'A Kid ...' was returned to me because 'you're not a verified member' ?	http://twitter.com/_bricoleur_/status/438251463798956032
PayPal_General	POSITIVE	N	N	neutral	"RT @Motherfolkmusic: For Lent, we're giving up not being rich. Just Paypal us all of your money to help out, thanks!"	http://twitter.com/_briquelle_/status/442117711632429056
PayPal_General	NEUTRAL	N	Y	positive	I just keep thinking about all the amazing things I can get now that I have PayPal...	http://twitter.com/_brittanyp/status/447893134710542336
PayPal_General	NEUTRAL	N	Y	neutral	"RT @SmittyDaMachine: #NOLATakeOver we got Chase QuickPay, Paypal could swipe ya credit card. I HOPE THE NXGGAS THAT OWE ME SEE T... https:/â€_"	http://twitter.com/_brittanypeters/status/438432957552787456
PayPal_General	NEUTRAL	N	N	neutral	RT @Im_0n1: cant fk with a niggah  who dont got  a paypal account no sir	http://twitter.com/_brittanysummer/status/442248433743986688
PayPal_General	NEUTRAL	N	N	neutral	RT @_MIAMIMONSTER: JUST GOT INTO MY DADS PAYPAL FIRST 20K TO RT THIS WILL GET $500 EACH!! (Must be following) http://t.co/kKtdFQSfXt	http://twitter.com/_brittneyylove_/status/447235190088548352
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_Bromero_/status/430026432111063040
PayPal_General	NEUTRAL	N	N	neutral	RT @Tnargito: If you want me to edit your montage send $50 to my paypal	http://twitter.com/_Bromod_/status/436626083530960896
PayPal_General	NEGATIVE	N	N	neutral	"RT @ChubbyGrandad: There are so many scams on the Internet nowadays, send me Â£20 through @PayPal and i'll tell you all about them!"	http://twitter.com/_BrookeRogers/status/437205603849863168
PayPal_General	NEUTRAL	N	N	neutral	"RT @zxzcdx: IF THE SEATTLE SEAHAWKS DO NOT WIN THE SUPERBOWL TODAY, I WILL SEND EVERYONE WHO RETWEETS THIS $100 ON PAYPAL http://t.co/27vcfâ€_"	http://twitter.com/_BrooksKeeper/status/430144212391452672
PayPal_General	NEUTRAL	N	Y	negative	Just learned that you aren't supposed to include payments sent via credit / debit / paypal on a 1099. taxes are weird.	http://twitter.com/_BruceAllen_/status/437484957280534528
PayPal_General	NEGATIVE	N	N	neutral	"Scam""@I_exude_sarcasm: Thats counterproductive RT @_tiffnasty: PayPal $40 to me & I'll DM you the Ralph Lauren employee info for discounts."""	http://twitter.com/_bruhhmann/status/445446064892833792
PayPal_General	NEUTRAL	N	Y	positive	"RT @beStacksbread: Nothing like that email from @PayPal that says ""fund are available"""	http://twitter.com/_BTodd/status/434373902262091776
PayPal_General	POSITIVE	N	Y	negative	â€œ@chescaleigh: oh great. someone hacked my paypal account and spent $600 at 4am. happy monday.â€ù NOOO_Ÿ˜_ omg	http://twitter.com/_buckFITCHES/status/445568093902106624
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_BuckUp/status/430020809714061313
PayPal_General	NEUTRAL	N	N	neutral	@NoTearsLG @TheBCCL lg members can PayPal y'all 5 bucks to pay a year y'all been running em for two years least we could do	http://twitter.com/_Buddee/status/435892949743050752
PayPal_General	NEUTRAL	N	N	neutral	"RT @zxzcdx: IF THE SEATTLE SEAHAWKS DO NOT WIN THE SUPERBOWL TODAY, I WILL SEND EVERYONE WHO RETWEETS THIS $100 ON PAYPAL http://t.co/27vcfâ€_"	http://twitter.com/_Buddy_Love/status/430096019284852736
Stripe	NEUTRAL	N	Y	positive	"@jeffrey_way Ah - seeing how there's a series on accepting payment with Stripe, I'll guess it's probably that!"	http://twitter.com/_builtbyjay/status/439081108299595776
PayPal_General	NEUTRAL	N	N	neutral	RT @TheRealToonchi: If Seahawks lose I'll send everyone who RTs this $25 through PayPal. Must be following me	http://twitter.com/_Bullsnation856/status/430097715612372992
PayPal_General	NEUTRAL	N	Y	neutral	Niggas need stubs! Let me set up a paypal business	http://twitter.com/_BUNCHIES/status/437003821467054082
PayPal_General	NEUTRAL	N	Y	negative	@AmbushBoardCo paying wit paypal and it says processing what's going on	http://twitter.com/_Bundftd/status/432887504002244608
PayPal_General	NEGATIVE	N	Y	negative	RT @rodtrent: PayPal presidentâ€™s credit card hacked http://t.co/dCBDwo0WhS via @MSN_Money	http://twitter.com/_busbar/status/433827095966265344
PayPal_General	NEUTRAL	N	N	neutral	"And so long as men die, liberty will never perish. #PayPalMaÄŸdurlarÄ±TakipleÅŸiyor"	http://twitter.com/_busrabal/status/448847612657926144
PayPal_General	NEUTRAL	N	N	neutral	RT @trapyeezus: If the Seahawks lose I'll paypal $20 to everyone who RT's this	http://twitter.com/_BustaHymen/status/430065259521380352
PayPal_General	NEUTRAL	N	N	neutral	RT @MarilynMayson: #ValentinesDay set of 50 pictures for $10 email me or send direct payment (as a gift) to my PayPalâ€_ http://t.co/bvz8luZbâ€_	http://twitter.com/_bustys/status/434483876761972738
PayPal_General	NEUTRAL	N	N	neutral	RT @MarilynMayson: Email me: marilynmayson@yahoo.com to get a naughty #pantystuffing video! $15 sent to my paypal (same email) http://t.co/â€_	http://twitter.com/_bustys/status/434647944512671744
PayPal_General	NEUTRAL	N	N	neutral	RT @MarilynMayson: MY #TGIF set (90 pics) is available now! Send payment of $13 to marilynmayson@yahoo.com via paypal 90pics=$13 http://t.câ€_	http://twitter.com/_bustys/status/437168865345536000
PayPal_General	NEUTRAL	N	N	neutral	RT @MellieMDY: These boots are up for grabs. I've worn them on tv many times and in many shoots. Â£70 via paypal. 1st cum 1st serve http://tâ€_	http://twitter.com/_bustys/status/448901514892177408
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_ButDoICare_/status/430122952294539265
PayPal_General	NEUTRAL	N	Y	negative	Paypal so clutch though.	http://twitter.com/_ButImLightskin/status/437961001418231808
PayPal_General	NEGATIVE	N	N	neutral	"Lil Kim isnt cute pregnant. I mean homegirl be tryin, wasnt her album on paypal or some shit _Ÿ˜‚"	http://twitter.com/_buuum/status/434066515454087168
PayPal_General	NEUTRAL	Y	N	neutral	"Buy Twitter Followers via paypal,get your followers delivered in 24hours no password needed via:- http://t.co/jtKndX0XeF"	http://twitter.com/_buy_followers/status/436447604004884480
PayPal_General	NEUTRAL	Y	N	neutral	"Buy Twitter Followers via paypal,get your followers delivered in 24hours no password needed via http://t.co/8fmA6Dum2p"	http://twitter.com/_buy_followers/status/436448410913103872
PayPal_General	NEUTRAL	N	N	neutral	"Buy 500 Real Twitter Followers via paypal,get your followers delivered in 24 hours no password needed via http://t.co/gRyv8dAedi."	http://twitter.com/_buy_followers/status/436449581044228096
PayPal_General	NEUTRAL	N	N	neutral	"Buy Twitter Followers via paypal,get your followers delivered in 24hours no password needed via:- http://t.co/DOPY7Es1OE"	http://twitter.com/_buy_followers/status/436456018508521472
PayPal_General	NEUTRAL	N	N	neutral	"Buy Real Twitter Followers via paypal,get your followers delivered in 24hours no password needed via : http://t.co/Z2DQ1tttbT"	http://twitter.com/_buy_followers/status/436462980746588160
PayPal_General	NEUTRAL	N	N	neutral	"@AR72014 Absolutely, I just wanted to know if I could with a little thing going not directly, I will buy when I have a bit more Paypal _Ÿ‘Œ"	http://twitter.com/_Buzz02_/status/429958415826550784
PayPal_General	NEUTRAL	N	Y	positive	"@natkitch93 make an eBay account, connect it to paypal. That's it _Ÿ˜€xxxxxx"	http://twitter.com/_bWerrett/status/442440774563926016
PayPal_General	NEUTRAL	N	Y	positive	@natkitch93 should always use paypal. It's safer xxxxxx	http://twitter.com/_bWerrett/status/442440989249380353
